,feature,label
1897,[0.23432031 0.95507391 0.53293737 4.07593306],1
1898,[0.26990736 0.97048892 0.52894645 3.5956371 ],1
1899,[0.2243678  0.87192784 0.34392287 3.88615416],1
1900,[0.32879796 0.87321246 0.44632341 2.6557721 ],1
1901,[0.16666667 0.79528524 0.6167361  4.77171144],1
1902,[0.2        0.41434458 0.30320904 2.07172291],1
1903,[0.21144541 0.89431539 0.25766298 4.22953321],1
1904,[0.27104764 0.98968739 0.63716702 3.65134111],1
1905,[0.19241882 1.05973552 0.45453936 5.50744208],1
1906,[0.2076137  0.87447466 0.38883626 4.21202771],1
1907,[0.31948519 0.54975559 0.32000993 1.72075457],1
1908,[0.225      0.64737962 0.35588815 2.87724274],1
1909,[0.22709319 0.86847474 0.33596638 3.82430996],1
1910,[0.24801129 0.56809149 0.38774916 2.29058722],1
1911,[0.20370544 0.98129569 0.313801   4.81722879],1
1912,[0.19841645 1.12339087 0.48639835 5.6617829 ],1
1913,[0.1979899  0.76440949 0.4576449  3.86085094],1
1914,[0.17209317 0.96690987 0.45762271 5.61852553],1
1915,[0.20472008 0.5826856  0.2727215  2.84625527],1
1916,[0.26085755 1.03805363 0.54810534 3.97938878],1
1917,[0.31573787 1.49081193 0.45914016 4.72167595],1
1918,[0.24206103 0.94119464 0.34365011 3.88825347],1
1919,[0.28005475 0.44139279 0.30056109 1.57609462],1
1920,[0.22882456 1.10141489 0.44632342 4.81335952],1
1921,[0.20118446 0.93126615 0.6167361  4.62891686],1
1922,[0.24723408 0.87200103 0.31708635 3.52702603],1
1923,[0.22727273 0.9558036  0.34991564 4.20553585],1
1924,[0.30612245 0.8012552  0.54992941 2.61743366],0
1925,[0.23958333 0.8279255  0.42239622 3.45568906],0
1926,[0.30627971 0.88826822 0.54480847 2.9001863 ],0
1927,[0.33872906 0.72800974 0.50734374 2.14923911],0
1928,[0.30557276 0.71415393 0.36765383 2.33709944],0
1929,[0.29787234 0.79746399 0.53870472 2.67720053],1
1930,[0.28897258 0.84154135 0.37152514 2.91218405],0
1931,[0.5        0.89912066 2.4674011  1.79824132],0
1932,[0.28571429 0.91169885 0.50236699 3.19094599],0
1933,[0.33735489 0.8377906  0.66520125 2.48341026],0
1934,[0.36484696 0.77788    0.53528841 2.13207203],0
1935,[0.24253563 0.96537623 0.67671858 3.9803481 ],1
1936,[0.33333332 1.1218218  0.46250997 3.36546555],0
1937,[0.28774139 0.85667148 0.50234443 2.97722717],0
1938,[0.31068417 0.90154992 0.39483797 2.90182123],0
1939,[0.29642783 0.68209149 0.50335569 2.30103728],1
1940,[0.19900744 0.88806515 0.45059552 4.46247217],0
1941,[0.29004744 1.0163449  0.5060676  3.50406437],0
1942,[0.21213203 0.82604659 0.58022043 3.89402096],0
1943,[0.28284271 0.95782627 0.5480602  3.38642726],0
1944,[0.20701711 0.59274895 0.27812494 2.86328485],0
1945,[0.21174053 0.83780847 0.28233614 3.95676941],0
1946,[0.27472113 0.85016015 0.33146215 3.09462967],0
1947,[0.17071068 0.82604659 0.23561584 4.83886893],0
1948,[0.16580887 0.5802014  0.21284038 3.49921817],0
1949,[0.28571429 0.87447464 0.57450467 3.06066124],0
1950,[0.29093435 0.9435273  0.31462308 3.24309354],0
1951,[0.16439898 0.89442721 0.31724011 5.44058849],0
1952,[0.29313671 1.0269981  0.52748204 3.50347833],0
1953,[0.30059275 0.9713334  0.50278418 3.23139335],0
1954,[0.33950906 1.17221622 0.62227264 3.45268022],0
1955,[0.24527527 1.04546442 0.54090066 4.26241273],0
1956,[0.29304226 1.01131245 0.51336391 3.45108058],0
1957,[0.35325925 1.02833563 0.66055154 2.91099421],0
1958,[0.24492349 1.0314262  0.54576626 4.21121791],0
1959,[0.3614487  1.05172244 0.64540632 2.90974197],0
1960,[0.2887654  1.         0.51099827 3.4630188 ],0
1961,[0.30213051 0.96546629 0.36801102 3.19552726],0
1962,[0.30279364 0.98590697 0.52188392 3.2560359 ],0
1963,[0.29851116 1.01082374 0.53201448 3.38621758],0
1964,[0.29999381 0.92854806 0.39273536 3.09522405],0
1965,[0.28340522 1.00318493 0.54362085 3.53975467],0
1966,[0.27479756 0.90869059 0.30985641 3.30676364],0
1967,[0.16169355 1.07988324 0.26532266 6.67857958],1
1968,[0.225      0.91044931 0.39627672 4.04644136],1
1969,[0.31225313 0.92540446 0.61295674 2.96363545],0
1970,[0.27363524 0.87996456 0.37395332 3.21583055],0
1971,[0.23379132 1.00295423 0.48324788 4.28995499],1
1972,[0.27287643 1.04707848 0.33883379 3.83718918],0
1973,[0.28205128 0.97694694 0.35538486 3.46372096],0
1974,[0.31749062 0.95845629 0.62691611 3.01884913],0
1975,[0.23745366 1.00750552 0.48816327 4.2429563 ],0
1976,[0.1878452  0.93260518 0.43813257 4.96475396],0
1977,[0.24918047 1.13621653 0.5843763  4.55981379],1
1978,[0.29692173 0.90412504 0.47096257 3.04499447],0
1979,[0.20721218 1.04301277 0.348605   5.03354961],0
1980,[0.21693045 1.08074049 0.52264439 4.98196766],0
1981,[0.2066596  1.11354864 0.47115909 5.3883229 ],1
1982,[0.41904899 1.69139373 0.89486525 4.03626726],0
1983,[0.30769231 1.03028451 0.54264697 3.34842464],0
1984,[0.19825645 1.07157034 0.30147212 5.40497078],0
1985,[0.26833911 0.94884515 0.46675718 3.53599281],1
1986,[0.24528707 1.08043212 0.52798236 4.40476588],0
1987,[0.22801182 0.98900442 0.3790173  4.33751382],1
1988,[0.29230769 1.01417474 0.37155386 3.46954515],1
1989,[0.25523976 0.86862561 0.41769645 3.40317509],0
1990,[0.33898305 1.06757249 0.62652323 3.14933886],0
1991,[0.33333333 1.08946946 0.63262112 3.26840838],0
1992,[0.26398324 1.         0.4051632  3.78811924],0
1993,[0.32758621 1.02414603 0.62811968 3.12634051],0
1994,[0.28495757 1.03967912 0.51149195 3.64854017],0
1995,[0.290829   1.02447094 0.50909439 3.52258872],0
1996,[0.3371211  0.98800818 0.46602409 2.93072188],0
1997,[0.30528991 1.12623252 0.41954631 3.68905907],0
1998,[0.30410045 1.05959069 0.53994299 3.48434431],0
1999,[0.22048946 0.78593839 0.28694181 3.56451676],1
2000,[0.31735816 0.90821369 0.43313072 2.861794  ],0
2001,[0.30063111 0.8309753  0.55313566 2.76410284],0
2002,[0.2850391  0.82462115 0.6631438  2.89301067],1
2003,[0.2298041  0.93932067 0.32015839 4.08748434],1
2004,[0.1888474  0.83476301 0.40980013 4.42030456],1
2005,[0.21157211 0.86951867 0.33131815 4.10979817],1
2006,[0.28317496 0.86050987 0.48831128 3.03879227],1
2007,[0.26937583 0.89931697 0.48031735 3.3385214 ],0
2008,[0.26003392 0.78272384 0.67172642 3.01008357],1
2009,[0.23076923 0.7521865  0.36636781 3.25947481],0
2010,[0.27607882 0.94492804 0.64808092 3.42267482],1
2011,[0.26270979 0.92017135 0.66515351 3.5026153 ],1
2012,[0.33294532 1.         0.6566951  3.00349615],0
2013,[0.35754628 0.7813651  0.67730318 2.18535373],0
2014,[0.27504374 0.90914468 0.6589943  3.30545488],1
2015,[0.23022108 0.85521082 0.58404925 3.71473717],1
2016,[0.28186106 0.8392103  0.69704586 2.97738995],1
2017,[0.26937583 0.77783376 0.48031735 2.88754102],1
2018,[0.3140618  0.76700602 0.51875874 2.44221371],0
2019,[0.22282551 0.64328771 0.50561901 2.88695725],1
2020,[0.22337615 0.89931697 0.51309321 4.02602047],1
2021,[0.22405846 0.84744155 0.3549776  3.78223412],0
2022,[0.23859162 0.8392103  0.53747115 3.51735023],0
2023,[0.26937583 0.77783376 0.48031735 2.88754102],1
2024,[0.26937583 0.80039053 0.48031735 2.97127819],0
2025,[0.21561025 0.96202229 0.4849536  4.46185788],1
2026,[0.2173913  0.95142396 0.24052795 4.3765502 ],1
2027,[0.225      0.92519626 0.28097519 4.11198338],1
2028,[0.22388338 1.04660625 0.37232462 4.67478324],1
2029,[0.17245225 0.89148553 0.2524948  5.16946297],1
2030,[0.15763207 0.8983486  0.24229064 5.69902182],1
2031,[0.20171752 1.02716305 0.51132617 5.09208632],1
2032,[0.22564483 0.93945134 0.29556246 4.1634074 ],1
2033,[0.23809524 0.84952818 0.38030129 3.56801837],1
2034,[0.19036469 0.94745234 0.3183005  4.97703829],1
2035,[0.21428571 0.9503683  0.25999967 4.43505208],1
2036,[0.23235436 0.99735772 0.46250601 4.29239948],0
2037,[0.20208637 0.98355004 0.38425886 4.86697857],0
2038,[0.25207768 1.0763165  0.44025577 4.26978106],0
2039,[0.20634921 0.89327248 0.31026075 4.32893585],0
2040,[0.3015873  0.86171618 0.39195374 2.85726943],0
2041,[0.28383498 0.90299842 0.50775294 3.18142045],0
2042,[0.25241492 0.90199786 0.29577612 3.57347283],0
2043,[0.24088243 0.9639968  0.67300715 4.00193908],1
2044,[0.30662857 0.96072679 0.54435873 3.13319397],0
2045,[0.24565317 0.86277294 0.43499975 3.51215879],0
2046,[6.37380457 0.95304614 2.07296349 0.14952547],0
2047,[0.3353457  0.71152721 0.47120621 2.12177227],0
2048,[0.31225037 0.98955916 0.36580488 3.16912086],0
2049,[0.31096802 0.77479434 0.39059952 2.49155632],0
2050,[0.24419875 1.0252341  0.54525505 4.19835925],0
2051,[0.2537947  1.         0.39748217 3.94019263],0
2052,[0.22086306 0.85146936 0.53809247 3.85519144],0
2053,[0.27431997 0.69738937 0.44932336 2.54224788],0
2054,[0.22326038 0.83620199 0.45686362 3.74541139],0
2055,[0.25876415 0.89030801 0.38268886 3.44061574],0
2056,[0.32609968 0.91983415 0.76042835 2.82071465],0
2057,[0.26136385 1.02169054 0.53601883 3.90907358],0
2058,[0.28492174 1.10488106 0.46683352 3.87784048],0
2059,[0.33075929 1.09196081 0.46399058 3.30137606],0
2060,[0.62096157 0.34549006 0.88037841 0.55637913],1
2061,[0.28656027 1.09835578 0.51107164 3.8328962 ],0
2062,[0.33105021 1.0234865  0.46463245 3.09163522],0
2063,[0.21944122 1.10313091 0.52640112 5.02699965],0
2064,[0.29438976 1.10008761 0.66507795 3.73684057],0
2065,[0.29470856 1.15844384 0.51149195 3.9308117 ],0
2066,[0.34324684 1.07627645 0.65267322 3.13557568],0
2067,[0.23150696 0.98404656 0.55340528 4.25061326],0
2068,[0.33761984 1.06061996 0.63216746 3.14146215],0
2069,[0.30753588 1.15592438 0.5345472  3.75866514],0
2070,[0.23034104 1.08568578 0.34623032 4.71338399],0
2071,[0.24626866 0.86855254 0.4379567  3.5268497 ],0
2072,[0.27116307 0.75360627 0.46549621 2.77916262],0
2073,[0.33651576 0.90762008 0.45790117 2.69711021],0
2074,[0.30286486 1.07035508 0.54979108 3.53410126],0
2075,[0.29829182 1.1053886  0.5229035  3.70572885],0
2076,[0.22630437 1.22355826 0.53368439 5.40669296],0
2077,[0.21083787 1.03407738 0.49774919 4.90460933],0
2078,[0.21568627 1.0135596  0.36359249 4.69923085],0
2079,[0.21390877 1.08753158 0.46503454 5.08409071],0
2080,[0.34436669 1.         0.49578209 2.9038813 ],0
2081,[0.34025486 1.02321603 0.64166597 3.00720472],0
2082,[0.3140618  1.02321603 0.44170095 3.2580086 ],0
2083,[0.26645884 1.07671276 0.64259023 4.04082209],0
2084,[0.35317279 1.03584405 0.67424699 2.93296679],0
2085,[0.29508822 1.03200474 0.63505973 3.49727526],0
2086,[0.30462362 1.03203141 0.50737429 3.38789034],0
2087,[0.25293276 1.05231289 0.56376742 4.16044518],0
2088,[0.28883696 1.03067929 0.69992394 3.56837739],0
2089,[0.26645884 1.03023893 0.45159736 3.8664093 ],1
2090,[0.1969697  0.96472709 0.44996836 4.89784523],0
2091,[0.22033898 0.9051166  0.58339168 4.10783689],1
2092,[0.25794858 0.92030337 0.45085217 3.56777838],0
2093,[0.30342766 0.90504207 0.54006582 2.98272763],0
2094,[0.21697721 0.8539941  0.35544908 3.93586996],0
2095,[0.2159657  0.8431911  0.39019875 3.90428256],0
2096,[0.26626157 0.88473271 0.33874549 3.32279542],1
2097,[0.21355388 0.86615335 0.39216372 4.0559007 ],0
2098,[0.20720017 0.87789674 0.46594118 4.23694989],0
2099,[0.25427996 0.87196524 0.43193522 3.42915438],0
2100,[0.21900799 0.7689784  0.27945042 3.51118886],0
2101,[0.22989457 1.13531913 0.36205169 4.93843383],0
2102,[0.38472644 1.20050509 0.56346935 3.12041219],0
2103,[0.3125     0.85205979 0.54509495 2.72659133],0
2104,[0.296875   0.83539002 0.53826106 2.81394532],0
2105,[0.296875   0.79109373 0.53826106 2.66473677],0
2106,[0.29577465 0.83494895 0.37971548 2.82292263],0
2107,[0.28997004 0.97039124 0.46648569 3.34652247],0
2108,[0.23389773 1.03160249 0.3552694  4.4104853 ],0
2109,[0.34482759 1.18540283 0.64394412 3.4376682 ],0
2110,[0.30528991 0.8951327  0.36427243 2.93207429],0
2111,[0.33898305 0.84077141 0.62652323 2.48027565],0
2112,[0.27822604 1.0749677  0.65788555 3.86364879],0
2113,[0.2421875  1.         0.43044763 4.12903226],0
2114,[0.3008851  0.79138127 0.40563735 2.63017764],0
2115,[0.2317614  1.10555421 0.36589786 4.7702257 ],0
2116,[0.30277283 0.83431498 0.37830615 2.75558073],0
2117,[0.3030303  0.82767011 0.39693294 2.73131136],0
2118,[0.29567844 0.82309384 0.35717446 2.78374657],0
2119,[0.27387465 1.24034731 0.60315728 4.52888688],0
2120,[0.27822604 1.07433207 0.4469104  3.86136422],0
2121,[0.27543422 0.80569686 0.44214077 2.92518795],0
2122,[0.32563255 0.86086004 0.58781005 2.64365474],0
2123,[0.28142456 1.17195477 0.47777276 4.16436561],0
2124,[0.28933671 1.12799085 0.50996289 3.89854037],0
2125,[0.25240774 0.90277634 0.2889038  3.57665874],0
2126,[0.37037037 1.10301759 0.55013637 2.9781475 ],0
2127,[0.28512409 1.25263674 0.5024616  4.39330374],0
2128,[0.25468906 0.80761944 0.37579602 3.17100175],0
2129,[0.2        0.87460749 0.29271617 4.37303745],0
2130,[0.35690635 1.15082103 0.54145665 3.22443413],0
2131,[0.33724368 0.81523788 0.62652323 2.41735553],0
2132,[0.28243323 0.84711782 0.65244141 2.99935601],0
2133,[0.33058716 0.82227412 0.48455953 2.48731416],0
2134,[0.27771324 0.79465478 0.63467694 2.86142197],0
2135,[0.29681957 1.14226452 0.66355681 3.84834644],0
2136,[0.3301572  1.1145428  0.45654079 3.37579433],0
2137,[0.38461538 1.1448422  0.58255394 2.97658971],0
2138,[0.397834   1.29807225 0.58843756 3.26284893],0
2139,[0.29613657 0.79219132 0.35640214 2.67508778],0
2140,[0.33933845 1.16287894 0.51711437 3.42690007],0
2141,[0.2413737  0.9213361  0.52605599 3.81705253],0
2142,[0.27569542 1.01266757 0.44506847 3.6731389 ],0
